Membership No  Date Joined  Active  
    30943      2017-2-5     yes   
    15907      2018-2-5     yes   
    11595      2018-8-1     yes   
    62178      2018-3-8     yes   
    75756      2020-7-20    yes   
    21726      2018-8-7     yes   
    23038      2015-1-18    yes   
    72258      2020-5-18    yes   
    64560      2016-11-8    yes   
    82138      2020-1-19    yes   
    15978      2019-3-24    yes   
    76368      2019-2-2     yes   
    89943      2016-3-16    yes   
    64004      2017-7-4     yes   
    28031      2019-2-7     yes   
    13688      2015-5-16    yes   
    25788      2016-11-5    yes   
    17206      2015-8-6     yes   
    91855      2020-1-13    yes   
    18100      2019-3-22    yes   
    38312      2020-12-4    yes   
    37554      2016-10-1    yes   
    13390      2018-4-17    yes   
    99612      2018-3-25    yes   
    33254      2016-7-9     yes   
    50813      2020-3-16    yes   
    22971      2018-11-11   yes   
    23623      2020-5-20    yes   
    76631      2020-3-25    yes   
    43105      2018-1-17    yes   
    93788      2019-3-2     yes   
    82985      2016-12-17   yes   
    67308      2015-9-16    yes   
    81881      2017-6-9     yes   
    74256      2016-11-23   yes   
    43865      2020-4-5     yes   
    88070      2016-11-23   yes   
    12715      2020-11-10   yes   
    87278      2019-4-10    yes   
    28770      2015-11-5    yes   
    52081      2015-6-11    yes   
    12555      2016-3-5     yes   
    50413      2016-1-3     yes   
    42134      2015-7-21    yes   
    89387      2019-1-25    yes   
    68534      2019-12-19   yes   
    25043      2016-8-1     yes   
    31085      2015-9-12    yes   
    69221      2017-6-5     yes   
    86070      2019-5-13    yes   
    44099      2019-8-16    yes   
    92138      2015-4-2     yes   
    90859      2015-3-7     yes   
    84318      2016-6-20    yes   
    16427      2015-4-23    yes   
    67688      2019-5-21    yes   
    21494      2018-8-21    yes   
    37991      2015-6-19    yes   
    65014      2019-12-12   yes   
    19548      2018-12-15   yes   
    66159      2018-1-3     yes   
    47606      2020-5-24    yes   
    88910      2015-5-25    yes   
    75931      2017-3-17    yes   
    45181      2019-6-14    yes   
    22459      2017-6-2     yes   
    11023      2018-1-6     yes   
    59911      2019-12-24   yes   
    96460      2017-1-25    yes   
    12027      2018-2-15    yes   
    51590      2016-4-8     yes   
    90636      2017-12-12   yes   
    19732      2018-3-22    yes   
    99653      2018-1-24    yes   
    12258      2017-1-9     yes   
    36781      2015-1-4     yes   
    92954      2019-1-5     yes   
    35603      2015-6-11    yes   
    53373      2019-12-14   yes   
    59116      2020-3-23    yes   
    75963      2016-6-9     yes   
    68244      2016-2-8     yes   
    33416      2019-6-6     yes   
    19388      2016-7-15    yes   
    29555      2019-11-20   yes   
    65928      2018-1-7     yes   
    73959      2019-1-2     yes   
    36182      2017-3-15    yes   
    83716      2020-10-17   yes   
    16170      2020-2-17    yes   
    98271      2020-8-10    yes   
    16155      2017-11-13   yes   
    51304      2020-3-15    yes   
    32638      2020-12-25   yes   
    76539      2015-8-25    yes   
    26506      2018-1-25    yes   
    72884      2016-3-2     yes   
    66013      2017-2-15    yes   
    33790      2020-8-14    yes   
    52018      2018-6-17    yes   
    47416      2016-9-14    yes   
    22669      2020-3-11    yes   
    52863      2020-7-20    yes   
    89548      2016-1-18    yes   
    30899      2017-9-25    yes   
    36471      2015-10-9    yes   
    96311      2018-9-1     yes   
    29708      2016-3-5     yes   
    84912      2018-12-15   yes   
    56860      2017-2-2     yes   
    34909      2016-5-13    yes   
    82240      2020-3-25    yes   
    53948      2017-2-2     yes   
    11818      2017-1-16    yes   
    34335      2017-11-15   yes   
    42188      2019-12-17   yes   
    66782      2020-9-15    yes   
    64075      2015-6-16    yes   
    82572      2016-8-21    yes   
    95582      2016-10-17   yes   
    20828      2015-5-5     yes   
    87721      2019-1-5     yes   
    77684      2016-12-22   yes   
    34124      2020-7-2     yes   
    48902      2020-9-17    yes   
    27293      2020-10-5    yes   
    81049      2017-10-4    yes   
    60314      2016-6-11    yes   
    88375      2019-6-2     yes   
    40159      2018-11-19   yes   
    84324      2015-8-23    yes   
    17687      2020-10-19   yes   
    56202      2020-10-14   yes   
    33353      2018-5-11    yes   
    60837      2016-10-9    yes   
    38700      2019-4-10    yes   
    48128      2018-3-15    yes   
    70010      2020-2-18    yes   
    68197      2019-8-15    yes   
    72326      2018-7-14    yes   
    18357      2015-8-15    yes   
    56128      2017-2-19    yes   
    13148      2018-7-16    yes   
    98832      2016-5-24    yes   
    42645      2015-8-15    yes   
    70146      2020-8-17    yes   
    98364      2017-9-25    yes   
    27878      2018-11-17   yes   
    18102      2019-9-6     yes   
    18737      2020-9-15    yes   
    52367      2016-8-6     yes   
    81877      2017-1-4     yes   
    12097      2018-6-2     yes   
    34592      2019-5-19    yes   
    35764      2019-7-20    yes   
    56224      2016-5-6     yes   
    56120      2016-12-18   yes   
    48834      2020-6-7     yes   
    46023      2015-3-14    yes   
    59567      2015-4-24    yes   
    16322      2015-3-18    yes   
    61941      2020-12-14   yes   
    73109      2020-8-10    yes   
    88732      2015-3-13    yes   
    97167      2015-7-21    yes   
    57546      2020-12-15   yes   
    12250      2017-12-15   yes   
    13068      2016-10-3    yes   
    55309      2019-3-9     yes   
    99146      2018-4-8     yes   
    17471      2019-4-8     yes   
    37753      2015-3-15    yes   
    62091      2019-9-12    yes   
    39920      2020-8-13    yes   
    76937      2018-3-15    yes   
    81009      2020-10-16   yes   
    82340      2015-9-8     yes   
    64236      2017-3-5     yes   
    10275      2017-7-15    yes   
    68892      2019-4-10    yes   
    73203      2016-6-20    yes   
    63903      2017-1-4     yes   
    98865      2018-3-13    yes   
    44111      2015-11-14   yes   
    58562      2016-5-19    yes   
    10154      2017-7-1     yes   
    76037      2018-12-10   yes   
    80344      2018-11-5    yes   
    92059      2017-5-11    yes   
    61214      2019-11-6    yes   
    37442      2018-10-4    yes   
    49984      2019-1-18    yes   
    10922      2018-7-11    yes   
    96900      2019-1-1     yes   
    74489      2019-12-9    yes   
    10831      2016-5-20    yes   
    32505      2018-9-8     yes   
    33968      2020-8-7     yes   
    69814      2015-3-6     yes   
    16316      2015-12-13   yes   
    67897      2019-6-1     yes   
    93059      2017-6-18    yes   
    48087      2019-4-20    yes   
    74623      2019-8-20    yes   
    78411      2019-4-21    yes   
    70149      2017-8-14    yes   
    59054      2019-5-8     yes   
    17465      2015-4-17    yes   
    13822      2016-5-2     yes   
    22936      2017-10-7    yes   
    39750      2020-1-14    yes   
    48542      2019-6-3     yes   
    31703      2020-7-6     yes   
    39442      2016-10-8    yes   
    55690      2018-4-17    yes   
    48987      2020-7-4     yes   
    13451      2017-3-20    yes   
    59759      2018-4-16    yes   
    11770      2016-6-12    yes   
    89218      2017-3-10    yes   
    94470      2018-10-6    yes   
    11197      2018-3-3     yes   
    72195      2019-2-10    yes   
    37316      2015-9-13    yes   
    66598      2015-6-7     yes   
    89328      2017-11-7    yes   
    15898      2015-9-1     yes   
    64611      2020-11-7    yes   
    34458      2015-1-11    yes   
    24460      2019-2-17    yes   
    88562      2019-9-16    yes   
    62394      2019-6-21    yes   
    94674      2020-6-12    yes   
    46660      2015-2-17    yes   
    74892      2015-8-10    yes   
    87624      2018-3-3     yes   
    20961      2020-5-9     yes   
    87461      2015-8-9     yes   
    11225      2019-2-16    yes   
    79712      2020-3-7     yes   
    73151      2020-8-5     yes   
    51594      2019-2-19    yes   
    91964      2016-10-21   yes   
    55314      2020-11-20   yes   
    56279      2019-9-19    yes   
    62459      2018-12-13   yes   
    67426      2016-7-5     yes   
    45954      2017-5-9     yes   
    82863      2018-4-11    yes   
    79099      2017-6-1     yes   
    60027      2020-11-16   yes   
    57433      2015-2-23    yes   
    89563      2016-2-2     yes   
    12052      2017-4-25    yes   
    36516      2018-9-7     yes   
    24880      2015-3-20    yes   
    79149      2017-10-20   yes   
    92778      2015-9-3     yes   
    20916      2016-12-17   yes   
    25252      2015-12-5    yes   
    82878      2019-12-13   yes   
    12903      2020-9-8     yes   
    66160      2017-11-5    yes   
    75150      2015-7-5     yes   
    49181      2015-6-10    yes   
    50326      2015-4-19    yes   
    89045      2020-4-10    yes   
    71308      2017-9-17    yes   
    33149      2020-2-5     yes   
    60300      2019-9-24    yes   
    54358      2017-11-23   yes   
    30169      2018-8-4     yes   
    43938      2020-4-25    yes   
    27779      2015-12-22   yes   
    97025      2017-6-19    yes   
    98369      2020-6-21    yes   
    65302      2015-9-25    yes   
    56243      2016-7-24    yes   
    41478      2020-3-1     yes   
    60858      2016-11-5    yes   
    21287      2018-8-9     yes   
    18641      2019-6-15    yes   
    67175      2015-3-24    yes   
    58901      2018-12-24   yes   
    50398      2019-3-18    yes   
    83013      2018-9-14    yes   
    97442      2017-6-2     yes   
    88671      2016-12-3    yes   
    28667      2020-3-4     yes   
    37321      2017-5-22    yes   
    69674      2019-6-25    yes   
    10105      2016-4-22    yes   
    52611      2017-6-14    yes   
    86511      2016-3-5     yes   
    37016      2016-11-18   yes   
    31746      2017-11-8    yes   
    92744      2019-9-19    yes   
    56531      2018-3-6     yes   
    77368      2016-9-20    yes   
    13202      2019-9-6     yes   
    15651      2019-10-17   yes   
    52484      2020-5-22    yes   
    92555      2015-2-11    yes   
    69363      2020-11-7    yes   
    89255      2019-8-5     yes   
    76449      2016-11-15   yes   
    75037      2017-11-23   yes   
    75713      2018-9-17    yes   
    54820      2020-5-22    yes   
    34157      2018-2-18    yes   
    73270      2016-7-15    yes   
    21738      2020-8-15    yes   
    68884      2017-8-5     yes   
    10343      2018-9-3     yes   
    46888      2016-5-24    yes   
    70493      2015-2-23    yes   
    17179      2020-5-14    yes   
    15792      2018-9-21    yes   
    94146      2018-9-6     yes   
    18502      2017-2-20    yes   
    16422      2015-2-15    yes   
    17064      2016-2-1     yes   
    86707      2019-6-10    yes   
    48196      2015-12-24   yes   
    50753      2017-9-4     yes   
    32400      2015-9-24    yes   
    55292      2019-4-11    yes   
    81864      2016-1-9     yes   
    30091      2016-12-20   yes   
    20691      2016-12-20   yes   
    87124      2019-7-17    yes   
    78059      2019-10-16   yes   
    43873      2018-4-12    yes   
    19880      2015-1-19    yes   
    92757      2019-5-9     yes   
    49538      2016-7-20    yes   
    38606      2019-5-24    yes   
    42378      2019-3-19    yes   
    41019      2019-8-11    yes   
    67182      2017-3-5     yes   
    35344      2017-6-16    yes   
    54555      2018-4-5     yes   
    27441      2016-3-13    yes   
    10057      2018-3-8     yes   
    42545      2015-5-5     yes   
    21148      2017-1-20    yes   
    35792      2020-4-14    yes   
    18670      2019-3-10    yes   
    21303      2018-1-20    yes   
    38279      2017-5-21    yes   
    74268      2020-7-3     yes   
    13386      2020-12-1    yes   
    69193      2018-4-18    yes   
    89880      2019-9-23    yes   
