Membership No  Date Joined  Active  
    85978      2018-2-16    yes   
    77409      2016-1-15    yes   
    67440      2016-6-6     yes   
    41932      2016-9-4     yes   
    99617      2018-6-8     yes   
    95508      2016-1-23    yes   
    66487      2020-10-24   yes   
    18610      2020-2-6     yes   
    16614      2016-10-6    yes   
    79875      2017-2-6     yes   
    82150      2015-8-22    yes   
    44891      2019-8-25    yes   
    79669      2019-2-4     yes   
    22964      2017-8-25    yes   
    83003      2020-8-21    yes   
    11028      2019-2-8     yes   
    48629      2016-7-14    yes   
    21412      2018-9-22    yes   
    28599      2020-6-25    yes   
    11855      2017-12-14   yes   
    85309      2017-5-4     yes   
    57371      2020-1-3     yes   
    10412      2018-2-7     yes   
    85146      2015-7-6     yes   
    81327      2015-1-17    yes   
    53598      2016-2-16    yes   
    64660      2019-7-12    yes   
    31098      2015-6-19    yes   
    56456      2015-4-16    yes   
    53887      2017-2-10    yes   
    69644      2016-9-11    yes   
    96741      2018-5-7     yes   
    40366      2017-10-18   yes   
    42921      2017-10-25   yes   
    67858      2017-10-15   yes   
    73092      2018-12-9    yes   
    26085      2017-1-19    yes   
    94848      2016-7-15    yes   
    32149      2017-9-20    yes   
    87357      2020-8-20    yes   
    69051      2017-4-19    yes   
    78074      2015-2-7     yes   
    47802      2015-9-25    yes   
    10462      2015-6-13    yes   
    65902      2016-12-13   yes   
    17560      2020-9-1     yes   
    95097      2015-11-4    yes   
    24087      2020-11-20   yes   
    12349      2018-1-13    yes   
    57256      2017-11-23   yes   
    30247      2016-4-11    yes   
    38891      2020-5-12    yes   
    42061      2016-8-9     yes   
    27556      2018-8-18    yes   
    25403      2016-9-1     yes   
    88872      2015-7-7     yes   
    29149      2017-6-9     yes   
    17605      2016-7-15    yes   
    64894      2016-10-13   yes   
    89410      2017-2-22    yes   
    69752      2018-6-19    yes   
    57279      2020-12-2    yes   
    59844      2016-7-9     yes   
    32592      2015-2-24    yes   
    37323      2017-5-4     yes   
    14899      2020-5-7     yes   
    64105      2017-3-4     yes   
    74158      2015-10-11   yes   
    83682      2018-7-3     yes   
    91411      2020-9-17    yes   
    99069      2020-10-9    yes   
    82489      2020-9-22    yes   
    99122      2018-8-1     yes   
    92201      2020-6-19    yes   
    70048      2019-12-17   yes   
    42621      2019-11-11   yes   
    70754      2017-7-1     yes   
    68740      2016-4-13    yes   
    16007      2018-4-7     yes   
    90613      2017-6-23    yes   
    54813      2015-11-5    yes   
    31534      2020-8-1     yes   
    43764      2020-2-20    yes   
    29248      2015-11-19   yes   
    39359      2018-9-13    yes   
    52163      2018-1-1     yes   
    30638      2016-2-24    yes   
    14441      2015-1-3     yes   
    89124      2020-9-14    yes   
    80329      2015-10-21   yes   
    65184      2015-6-6     yes   
    47401      2016-3-12    yes   
    68698      2015-9-21    yes   
    63927      2019-6-15    yes   
    44798      2019-1-21    yes   
    91590      2019-7-17    yes   
    67697      2017-3-9     yes   
    29120      2017-11-6    yes   
    83977      2018-11-14   yes   
    81268      2015-12-21   yes   
    72082      2016-8-13    yes   
    53000      2018-2-5     yes   
    90258      2016-1-24    yes   
    88511      2016-10-24   yes   
    22572      2016-5-4     yes   
    55340      2019-8-22    yes   
    72466      2016-5-5     yes   
    78388      2019-9-20    yes   
    38575      2015-3-21    yes   
    82484      2017-10-6    yes   
    29578      2020-8-12    yes   
    91083      2018-10-5    yes   
    89527      2020-4-2     yes   
    32673      2018-8-1     yes   
    58942      2019-1-19    yes   
    13120      2019-5-21    yes   
    82610      2016-3-13    yes   
    83911      2018-2-9     yes   
    45072      2017-8-23    yes   
    56737      2018-11-4    yes   
    82152      2016-7-12    yes   
    72133      2016-7-5     yes   
    96426      2016-10-8    yes   
    45221      2020-3-1     yes   
    84033      2020-5-8     yes   
    56965      2020-2-22    yes   
    41292      2017-10-4    yes   
    12279      2016-5-25    yes   
    66799      2015-7-23    yes   
    21743      2020-7-24    yes   
    65319      2019-12-6    yes   
    21650      2016-12-12   yes   
    67881      2018-11-13   yes   
    45484      2018-12-22   yes   
    19901      2016-7-9     yes   
    24531      2019-12-11   yes   
    77088      2019-2-19    yes   
    66583      2016-10-9    yes   
    33191      2020-10-5    yes   
    94347      2018-1-10    yes   
    58397      2017-5-18    yes   
    34263      2016-1-18    yes   
    11529      2015-2-5     yes   
    18989      2020-12-20   yes   
    18218      2018-3-25    yes   
    88301      2019-1-10    yes   
    29128      2019-8-6     yes   
    30498      2015-11-1    yes   
    31289      2020-10-10   yes   
    74908      2020-6-25    yes   
    94293      2018-2-1     yes   
    62186      2015-10-1    yes   
    28034      2017-7-15    yes   
    35263      2015-7-11    yes   
    88002      2016-5-1     yes   
    93051      2016-3-24    yes   
    60394      2019-7-11    yes   
    82897      2018-8-25    yes   
    40879      2019-8-2     yes   
    98602      2017-10-13   yes   
    87966      2017-6-6     yes   
    60132      2020-4-1     yes   
    11280      2020-11-11   yes   
    22092      2018-5-1     yes   
    95596      2015-7-12    yes   
    51694      2018-1-7     yes   
    63943      2015-11-1    yes   
    53734      2017-2-2     yes   
    73311      2017-4-12    yes   
    53289      2019-5-10    yes   
    77520      2018-4-15    yes   
    96076      2015-4-15    yes   
    22934      2015-6-8     yes   
    37711      2020-1-6     yes   
    35976      2020-7-14    yes   
    90911      2018-10-21   yes   
    31405      2016-1-16    yes   
    82571      2019-2-6     yes   
    32808      2016-8-24    yes   
    11481      2015-7-8     yes   
    83882      2017-1-18    yes   
    52477      2016-6-22    yes   
    60476      2017-2-23    yes   
    95609      2019-11-19   yes   
    91153      2016-10-21   yes   
    21719      2016-1-14    yes   
    41665      2015-8-6     yes   
    69634      2015-2-6     yes   
    17746      2017-11-13   yes   
    14922      2020-10-11   yes   
    79831      2018-12-6    yes   
    84800      2020-1-3     yes   
    71345      2017-2-9     yes   
    76704      2019-7-6     yes   
    15582      2020-12-5    yes   
    84619      2015-5-19    yes   
    18619      2017-12-20   yes   
    73288      2020-10-11   yes   
    69900      2020-9-20    yes   
    41257      2016-9-3     yes   
    30647      2018-8-21    yes   
    65985      2020-4-2     yes   
    56695      2015-8-5     yes   
    35473      2017-2-6     yes   
    56841      2017-2-22    yes   
    62054      2019-12-1    yes   
    16961      2016-11-6    yes   
    65214      2015-4-23    yes   
    65363      2018-3-15    yes   
    92641      2017-11-15   yes   
    78519      2020-7-21    yes   
    65101      2020-7-8     yes   
    58198      2016-9-17    yes   
    14892      2015-11-19   yes   
    90612      2017-3-13    yes   
    74353      2019-9-21    yes   
    25588      2015-1-9     yes   
    68991      2015-11-16   yes   
    73294      2018-3-7     yes   
    36600      2017-1-24    yes   
    47689      2018-2-16    yes   
    74808      2017-12-7    yes   
    97073      2018-8-18    yes   
    32763      2017-12-1    yes   
    58211      2018-2-9     yes   
    29604      2016-6-4     yes   
    35781      2017-11-2    yes   
    91814      2017-8-8     yes   
    62046      2018-3-19    yes   
    74294      2019-3-5     yes   
    88864      2015-11-12   yes   
    22116      2018-6-14    yes   
    29380      2017-6-13    yes   
    87834      2019-1-7     yes   
    42792      2020-8-5     yes   
    84624      2019-10-16   yes   
    23867      2019-10-12   yes   
    92764      2015-3-9     yes   
    46111      2020-5-3     yes   
    67626      2018-5-21    yes   
    51873      2019-9-5     yes   
    28000      2018-7-5     yes   
    79839      2018-11-24   yes   
    54467      2020-8-21    yes   
    54296      2018-4-4     yes   
    23546      2017-7-9     yes   
    24541      2017-11-22   yes   
    97953      2015-12-7    yes   
    53812      2015-5-16    yes   
    97368      2016-12-24   yes   
    45383      2015-9-12    yes   
    98723      2020-5-19    yes   
    79191      2017-11-22   yes   
    60558      2015-10-11   yes   
    98286      2017-11-21   yes   
    21218      2015-11-23   yes   
    74170      2020-11-14   yes   
    76937      2017-5-24    yes   
    74930      2020-2-3     yes   
    16732      2015-7-5     yes   
    84503      2015-1-18    yes   
    56071      2015-10-4    yes   
    48043      2020-12-8    yes   
    74700      2016-11-25   yes   
    50484      2020-5-3     yes   
    80827      2019-11-21   yes   
    50293      2020-1-21    yes   
    29947      2015-1-22    yes   
    23476      2017-9-3     yes   
    70336      2020-4-9     yes   
    86347      2018-11-19   yes   
    82057      2015-9-25    yes   
    87508      2015-2-23    yes   
    42841      2015-12-12   yes   
    17229      2018-8-25    yes   
    98475      2017-6-1     yes   
    31674      2017-10-6    yes   
    90796      2020-8-17    yes   
    35114      2017-2-5     yes   
    61358      2018-3-15    yes   
    64456      2019-8-2     yes   
    13326      2020-11-18   yes   
    54191      2017-5-16    yes   
    73104      2020-10-15   yes   
    94918      2019-6-19    yes   
    25797      2015-5-4     yes   
    50552      2018-10-20   yes   
    96512      2019-6-4     yes   
    26745      2015-2-19    yes   
    96397      2017-6-5     yes   
    44245      2019-3-25    yes   
    27881      2016-3-7     yes   
    52033      2015-3-8     yes   
    25006      2017-3-1     yes   
    51708      2017-1-6     yes   
    63263      2020-5-18    yes   
    37874      2015-3-9     yes   
    92360      2015-9-6     yes   
    72686      2016-6-11    yes   
    81639      2017-6-10    yes   
    56567      2019-12-24   yes   
    16741      2015-9-23    yes   
    28738      2017-3-2     yes   
    81875      2019-6-22    yes   
    85447      2015-5-23    yes   
    62057      2017-10-9    yes   
    76095      2015-2-10    yes   
    70637      2017-6-5     yes   
    86556      2016-8-9     yes   
    90343      2017-6-6     yes   
    35644      2018-8-4     yes   
    98200      2016-5-22    yes   
    11145      2018-10-3    yes   
    47052      2015-5-8     yes   
    34507      2020-11-25   yes   
    62745      2017-1-10    yes   
    41189      2018-7-5     yes   
    51822      2017-6-17    yes   
    56605      2019-9-7     yes   
    44165      2017-5-15    yes   
    47522      2017-5-22    yes   
    43181      2017-8-10    yes   
    35259      2019-4-7     yes   
    45706      2015-5-25    yes   
    59388      2016-6-8     yes   
    84242      2020-9-5     yes   
    16257      2015-5-1     yes   
    69428      2019-11-8    yes   
    11911      2019-12-21   yes   
    86416      2016-2-7     yes   
    14364      2016-3-17    yes   
    24290      2020-7-20    yes   
    22580      2015-1-12    yes   
    60474      2016-3-8     yes   
    33769      2017-1-2     yes   
    71674      2020-4-6     yes   
    74042      2020-1-22    yes   
    45802      2015-7-20    yes   
    95078      2017-7-7     yes   
    41254      2016-1-23    yes   
    56400      2019-5-10    yes   
    21469      2020-9-4     yes   
    79682      2015-12-8    yes   
    30259      2015-2-16    yes   
    18501      2015-6-13    yes   
    32937      2016-3-5     yes   
    68245      2017-4-2     yes   
    68796      2017-7-17    yes   
    95634      2016-1-13    yes   
    76495      2016-3-7     yes   
    99629      2015-7-22    yes   
    65999      2020-11-12   yes   
    18709      2020-12-3    yes   
    19462      2015-4-4     yes   
