Membership No  Date Joined  Active  
    46387      2015-9-24    no    
    60300      2018-3-23    no    
    47891      2016-3-20    no    
    12308      2020-9-21    no    
    65251      2015-10-9    no    
    33187      2018-5-2     no    
    48142      2018-10-24   no    
    84759      2019-1-18    no    
    15971      2020-10-24   no    
    91776      2015-10-4    no    
    68445      2020-8-6     no    
    53564      2015-10-21   no    
    82294      2018-1-9     no    
    87672      2018-2-24    no    
    93464      2018-1-3     no    
    25676      2017-10-4    no    
    48853      2018-2-21    no    
    64929      2019-2-9     no    
    28049      2018-3-5     no    
    62204      2018-1-12    no    
    81081      2017-3-23    no    
    44327      2019-10-19   no    
    11481      2018-1-20    no    
    65225      2016-7-22    no    
    15140      2017-10-15   no    
    97993      2017-6-18    no    
    11993      2018-4-6     no    
    22618      2020-8-14    no    
    28441      2015-1-25    no    
    25419      2016-10-20   no    
    74615      2019-3-12    no    
    59208      2020-2-22    no    
    68361      2016-4-18    no    
    72052      2016-5-23    no    
    56401      2017-9-24    no    
    87956      2018-10-24   no    
    21463      2019-2-20    no    
    23006      2019-11-3    no    
    79281      2019-8-4     no    
    93282      2019-12-5    no    
    62309      2017-5-1     no    
    26613      2019-2-1     no    
    54011      2018-10-24   no    
    75813      2020-7-8     no    
    55030      2017-9-17    no    
    22260      2015-2-9     no    
    98261      2020-9-9     no    
    41112      2016-6-18    no    
    44660      2017-1-16    no    
    72207      2016-2-8     no    
    13401      2020-7-1     no    
    22208      2020-7-24    no    
    37954      2019-10-21   no    
    29631      2015-5-20    no    
    38656      2015-10-25   no    
    51773      2016-6-25    no    
    86150      2016-5-8     no    
    39303      2020-11-11   no    
    93371      2019-3-15    no    
    85108      2020-4-23    no    
    10487      2016-8-23    no    
    19621      2018-9-19    no    
    30537      2019-9-11    no    
    95980      2015-11-7    no    
    51228      2020-5-13    no    
    59039      2017-7-23    no    
    66235      2017-10-4    no    
    88619      2016-11-14   no    
    98119      2017-1-1     no    
    23254      2019-8-2     no    
    50217      2015-1-1     no    
    64702      2020-4-13    no    
    72437      2016-9-9     no    
    68041      2018-12-25   no    
    44957      2017-1-15    no    
    90240      2020-8-3     no    
    28710      2019-12-25   no    
    91171      2017-2-17    no    
    87038      2020-4-15    no    
    53240      2018-6-9     no    
    76525      2020-10-8    no    
    67547      2020-4-22    no    
    33018      2018-3-9     no    
    50342      2018-10-17   no    
    51110      2017-12-5    no    
    31902      2016-9-2     no    
    16827      2018-3-19    no    
    67664      2019-4-20    no    
    19850      2015-9-23    no    
    19240      2019-3-20    no    
    73925      2019-8-18    no    
    92764      2018-7-6     no    
    77556      2019-10-15   no    
    28234      2017-6-13    no    
    88850      2017-8-5     no    
    71522      2017-12-8    no    
    12839      2019-10-11   no    
    21567      2015-2-16    no    
    64456      2016-9-9     no    
    17283      2015-3-9     no    
    29764      2017-4-10    no    
    60377      2018-9-21    no    
    18324      2017-11-20   no    
    84668      2015-12-18   no    
    18418      2015-6-4     no    
    21103      2017-5-6     no    
    21375      2016-6-7     no    
    73101      2018-10-3    no    
    41388      2017-11-2    no    
    53880      2015-9-6     no    
    85774      2016-8-9     no    
    71977      2017-10-2    no    
    58192      2016-4-6     no    
    60267      2019-2-8     no    
    69823      2016-8-23    no    
    85344      2019-7-9     no    
    13790      2015-9-19    no    
    12808      2017-3-16    no    
    84195      2015-12-14   no    
    74679      2015-6-17    no    
    61377      2017-11-10   no    
    31880      2019-11-19   no    
    36963      2020-6-23    no    
    78564      2019-8-1     no    
    28236      2019-7-18    no    
    74443      2017-6-8     no    
    99670      2015-3-14    no    
    18340      2018-10-2    no    
    11365      2016-11-23   no    
    58642      2016-9-5     no    
    75685      2015-1-1     no    
    47927      2018-5-18    no    
    98010      2018-8-15    no    
    66143      2015-6-15    no    
    83871      2020-3-23    no    
    38318      2015-6-18    no    
    90566      2017-2-6     no    
    20439      2015-11-12   no    
    52343      2016-5-22    no    
    98736      2018-10-1    no    
    81652      2018-7-25    no    
    10666      2018-12-1    no    
    32678      2017-3-25    no    
    75025      2017-3-14    no    
    38978      2015-1-6     no    
    81000      2020-12-25   no    
    55454      2017-8-8     no    
    59085      2018-6-25    no    
    71167      2018-12-6    no    
    98436      2016-1-19    no    
    80058      2016-8-24    no    
    38808      2018-3-9     no    
    14246      2016-10-25   no    
    82228      2016-6-5     no    
    22196      2016-9-9     no    
    43569      2015-11-3    no    
    58025      2015-2-4     no    
    55749      2019-11-15   no    
    52551      2018-12-24   no    
    27609      2015-8-17    no    
    35474      2017-3-25    no    
    20906      2015-5-4     no    
    63907      2020-1-23    no    
    85816      2015-9-2     no    
    84288      2019-2-13    no    
    87573      2019-2-20    no    
    14270      2019-8-19    no    
    25386      2017-1-4     no    
    78669      2015-5-7     no    
    23922      2020-11-16   no    
    48128      2016-8-23    no    
    46395      2016-8-8     no    
    34560      2018-1-10    no    
    22403      2020-7-2     no    
    30430      2019-3-24    no    
    74044      2020-8-21    no    
    60085      2018-5-20    no    
    67766      2019-9-9     no    
    19053      2016-2-6     no    
    16299      2020-8-2     no    
    61254      2015-3-25    no    
    95288      2015-5-12    no    
    73108      2017-4-14    no    
    52357      2017-1-20    no    
    87922      2019-5-9     no    
    90252      2017-7-6     no    
    12723      2018-8-3     no    
    13646      2017-11-15   no    
    76941      2015-8-18    no    
    84390      2019-7-11    no    
    93679      2018-10-23   no    
    53795      2017-5-22    no    
    16060      2016-4-5     no    
    98405      2016-7-13    no    
    92658      2020-2-17    no    
    59275      2019-6-4     no    
    58967      2018-2-20    no    
    34983      2015-1-2     no    
    46606      2015-3-2     no    
    75919      2016-11-25   no    
    75860      2017-8-22    no    
    40361      2016-2-25    no    
    10996      2019-1-25    no    
    40493      2020-1-5     no    
    83398      2020-8-16    no    
    44594      2018-12-25   no    
    41910      2015-11-5    no    
    17881      2020-8-3     no    
    42845      2017-5-15    no    
    56877      2017-2-19    no    
    60140      2017-12-23   no    
    54914      2016-10-13   no    
    20592      2015-5-7     no    
    99069      2017-6-21    no    
    52635      2019-6-11    no    
    67850      2017-1-2     no    
    36327      2016-7-17    no    
    31610      2015-11-4    no    
    31183      2017-6-23    no    
    68381      2019-5-18    no    
    40536      2018-12-19   no    
    75588      2020-3-24    no    
    17554      2016-8-15    no    
    75211      2018-3-18    no    
    53252      2019-9-20    no    
    57741      2016-5-3     no    
    74567      2017-2-4     no    
    31928      2017-4-1     no    
    90942      2017-9-16    no    
    29068      2020-7-11    no    
    36298      2020-5-19    no    
    30748      2019-11-14   no    
    20197      2018-8-14    no    
    30525      2020-8-1     no    
    75717      2017-12-9    no    
    20688      2015-6-15    no    
    47671      2018-4-12    no    
    24623      2019-3-12    no    
    21516      2017-9-15    no    
    94756      2015-6-8     no    
    25799      2017-8-4     no    
    78241      2018-4-23    no    
    45900      2019-3-9     no    
    17547      2018-9-11    no    
    21996      2016-12-15   no    
    97358      2019-5-11    no    
    66658      2017-11-5    no    
    97012      2020-7-14    no    
    45736      2016-2-23    no    
    44811      2016-4-11    no    
    62131      2015-7-25    no    
    50840      2016-4-6     no    
    11755      2020-4-6     no    
    54043      2015-5-21    no    
    74676      2019-5-21    no    
    40065      2018-10-20   no    
    20002      2016-8-7     no    
    64845      2017-4-8     no    
    48305      2017-8-4     no    
    79165      2015-8-17    no    
    38464      2016-8-17    no    
    54328      2016-1-18    no    
    19975      2018-5-20    no    
    49715      2020-2-24    no    
    32911      2019-7-13    no    
    89411      2017-9-20    no    
    53802      2020-9-20    no    
    92140      2020-4-4     no    
    96628      2016-9-13    no    
    70292      2019-12-10   no    
    98143      2020-4-16    no    
    98776      2015-3-6     no    
    64598      2020-6-24    no    
    42220      2016-9-16    no    
    69701      2017-1-14    no    
    14541      2019-2-13    no    
    34750      2019-10-22   no    
    44540      2019-2-15    no    
    11712      2016-3-3     no    
    70681      2016-1-23    no    
    69596      2019-2-11    no    
    18552      2015-9-24    no    
    18950      2016-7-18    no    
    76437      2017-3-23    no    
    27609      2016-6-5     no    
    15393      2015-3-7     no    
    37318      2019-12-3    no    
    15658      2016-2-14    no    
